Caller	Callee
org.apache.commons.beanutils.ConvertUtils.setDefaultInteger(int)	org.apache.commons.beanutils.ConvertUtilsBean.getInstance()
org.apache.commons.beanutils.DynaProperty.readObject(ObjectInputStream)	org.apache.commons.beanutils.DynaProperty.readAnyClass(ObjectInputStream)
org.apache.commons.beanutils.BeanUtilsTestCase.testSetPropertyWriteOnly()	org.apache.commons.beanutils.TestBean.setWriteOnlyProperty(String)
org.apache.commons.beanutils.BeanificationTestCase.testBeanUtilsBeanSetInstance()	org.apache.commons.beanutils.BeanificationTestCase.Signal.setSignal(int)
org.apache.commons.beanutils.BeanUtilsTestCase.testCopyPropertiesStandard()	org.apache.commons.beanutils.TestBean.getShortProperty()
org.apache.commons.beanutils.BasicDynaBeanTestCase.testSerialization()	org.apache.commons.beanutils.BasicDynaBeanTestCase.testGetIndexedValues()
org.apache.commons.beanutils.DynaBeanUtilsTestCase.testCopyPropertyDouble()	org.apache.commons.beanutils.BeanUtils.setProperty(Object,String,Object)
org.apache.commons.beanutils.DynaPropertyUtilsTestCase.testSetNestedUnknown()	org.apache.commons.beanutils.PropertyUtils.setNestedProperty(Object,String,Object)
org.apache.commons.beanutils.DynaResultSetTestCase.testGetDynaProperty()	org.apache.commons.beanutils.DynaProperty.getType()
org.apache.commons.beanutils.locale.LocaleConvertUtils.lookup(Locale)	org.apache.commons.beanutils.locale.LocaleConvertUtilsBean.getInstance()
org.apache.commons.beanutils.PropertyUtilsTestCase.testGetMappedSlashes()	org.apache.commons.beanutils.PropertyUtils.getMappedProperty(Object,String,String)
org.apache.commons.beanutils.MethodUtilsTestCase.testPublicSub()	org.apache.commons.beanutils.priv.PackageBean.getBar()
org.apache.commons.collections.ReferenceMap.getEntry(Object)	org.apache.commons.collections.ReferenceMap.Entry.getKey()
org.apache.commons.beanutils.BeanMap.next()	org.apache.commons.beanutils.BeanMap.get(Object)
org.apache.commons.beanutils.TestBeanMap.makeFullMap()	org.apache.commons.beanutils.TestBeanMap.BeanWithProperties.setSomeCharValue(char)
org.apache.commons.beanutils.BeanUtilsTestCase.testPopulateScalar()	org.apache.commons.beanutils.TestBean.getStringProperty()
org.apache.commons.beanutils.MethodUtilsTestCase.testInvokeMethod()	org.apache.commons.beanutils.MethodUtils.invokeExactMethod(Object,String,Object[],Class[])
org.apache.commons.beanutils.PropertyUtilsTestCase.testSetSimpleFloat()	org.apache.commons.beanutils.PropertyUtils.setSimpleProperty(Object,String,Object)
org.apache.commons.beanutils.MethodUtilsTestCase.testSimpleStatic1()	org.apache.commons.beanutils.MethodUtils.invokeMethod(Object,String,Object[],Class[])
org.apache.commons.beanutils.locale.LocaleConvertUtils.convert(Object)	org.apache.commons.beanutils.locale.LocaleConvertUtilsBean.getInstance()
org.apache.commons.beanutils.locale.LocaleBeanificationTestCase.GetBeanUtilsBeanThread.run()	org.apache.commons.beanutils.locale.LocaleBeanificationTestCase.Signal.setSignal(int)
org.apache.commons.beanutils.PropertyUtilsTestCase.testGetNestedBoolean()	org.apache.commons.beanutils.TestBean.getNested()
org.apache.commons.beanutils.PropertyUtilsTestCase.testGetMappedValues()	org.apache.commons.beanutils.PropertyUtils.getMappedProperty(Object,String)
org.apache.commons.beanutils.PropertyUtilsTestCase.testGetDescriptorLong()	org.apache.commons.beanutils.PropertyUtilsTestCase.testGetDescriptorBase(String,String,String)
org.apache.commons.beanutils.BeanUtilsBean.getProperty(Object,String)	org.apache.commons.beanutils.BeanUtilsBean.getNestedProperty(Object,String)
org.apache.commons.beanutils.BeanUtilsBean.setProperty(Object,String,Object)	org.apache.commons.beanutils.MappedPropertyDescriptor.getMappedWriteMethod()
org.apache.commons.beanutils.locale.converters.DoubleLocaleConverter.parse(Object,String)	org.apache.commons.beanutils.locale.converters.DecimalLocaleConverter.parse(Object,String)
org.apache.commons.beanutils.BeanComparator.compare(Object,Object)	org.apache.commons.beanutils.PropertyUtils.getProperty(Object,String)
org.apache.commons.beanutils.BeanificationTestCase.GetBeanUtilsBeanThread.run()	org.apache.commons.beanutils.BeanificationTestCase.Signal.setPropertyUtils(PropertyUtilsBean)
org.apache.commons.beanutils.PropertyUtilsTestCase.testSetMappedArguments()	org.apache.commons.beanutils.PropertyUtils.setMappedProperty(Object,String,String,Object)
org.apache.commons.beanutils.BeanificationTestCase.testMemoryLeak2()	org.apache.commons.beanutils.BeanificationTestCase.isPre14JVM()
org.apache.commons.beanutils.PropertyUtilsBenchCase.setUp()	org.apache.commons.beanutils.DynaClass.newInstance()
org.apache.commons.beanutils.PropertyUtils.getMappedProperty(Object,String)	org.apache.commons.beanutils.PropertyUtilsBean.getMappedProperty(Object,String)
org.apache.commons.beanutils.locale.LocaleBeanificationTestCase.GetBeanUtilsBeanThread.run()	org.apache.commons.beanutils.locale.LocaleConvertUtilsBean.getInstance()
org.apache.commons.beanutils.BasicDynaBeanTestCase.testSetIndexedValues()	org.apache.commons.beanutils.DynaBean.get(String,int)
org.apache.commons.beanutils.converters.BooleanArrayConverter.convert(Class,Object)	org.apache.commons.beanutils.converters.AbstractArrayConverter.parseElements(String)
org.apache.commons.beanutils.BasicDynaBeanTestCase.testSerialization()	org.apache.commons.beanutils.BasicDynaBeanTestCase.testGetDescriptorLong()
org.apache.commons.beanutils.DynaPropertyUtilsTestCase.testGetNestedBoolean()	org.apache.commons.beanutils.DynaBean.get(String)
org.apache.commons.beanutils.PropertyUtilsTestCase.testSetSimpleArguments()	org.apache.commons.beanutils.PropertyUtils.setSimpleProperty(Object,String,Object)
org.apache.commons.beanutils.ConvertUtilsTestCase.testNegativeIntegerArray()	org.apache.commons.beanutils.ConvertUtilsTestCase.checkIntegerArray(Object,int[])
org.apache.commons.beanutils.DynaPropertyUtilsTestCase.testSetNestedShort()	org.apache.commons.beanutils.PropertyUtils.setNestedProperty(Object,String,Object)
org.apache.commons.beanutils.DynaBeanUtilsTestCase.testDescribe()	org.apache.commons.beanutils.PropertyUtils.describe(Object)
org.apache.commons.beanutils.BeanUtilsTestCase.testCopyPropertyFloat()	org.apache.commons.beanutils.BeanUtils.copyProperty(Object,String,Object)
org.apache.commons.beanutils.PropertyUtilsTestCase.testGetDescriptorBase(String,String,String)	org.apache.commons.beanutils.PropertyUtils.getPropertyDescriptor(Object,String)
org.apache.commons.beanutils.ConstructorUtils.invokeExactConstructor(Class,Object)	org.apache.commons.beanutils.ConstructorUtils.invokeExactConstructor(Class,Object[])
org.apache.commons.beanutils.BeanificationTestCase.GetBeanUtilsBeanThread.run()	org.apache.commons.beanutils.BeanificationTestCase.Signal.setBean(BeanUtilsBean)
org.apache.commons.collections.ReferenceMap.remove(Object)	org.apache.commons.collections.ReferenceMap.Entry.getKey()
org.apache.commons.beanutils.BeanToPropertyValueTransformerTest.testTransformWithNestedProperty()	org.apache.commons.beanutils.BeanToPropertyValueTransformer.transform(Object)
org.apache.commons.beanutils.locale.LocaleBeanUtils.setProperty(Object,String,Object,String)	org.apache.commons.beanutils.locale.LocaleBeanUtilsBean.getLocaleBeanUtilsInstance()
org.apache.commons.beanutils.MethodUtils.invokeExactMethod(Object,String,Object[])	org.apache.commons.beanutils.MethodUtils.invokeExactMethod(Object,String,Object[],Class[])
org.apache.commons.beanutils.locale.LocaleBeanUtilsBean.getSimpleProperty(Object,String,String)	org.apache.commons.beanutils.locale.LocaleBeanUtilsBean.getLocaleConvertUtils()
org.apache.commons.beanutils.JDBCDynaClass.introspect(ResultSet)	org.apache.commons.beanutils.DynaProperty.getName()
org.apache.commons.beanutils.DynaBeanUtilsTestCase.testCopyPropertyFloat()	org.apache.commons.beanutils.BeanUtils.setProperty(Object,String,Object)
org.apache.commons.collections.FastHashMap.CollectionView.contains(Object)	org.apache.commons.collections.FastHashMap.CollectionView.get(Map)
org.apache.commons.beanutils.PropertyUtilsTestCase.testGetNestedInt()	org.apache.commons.beanutils.PropertyUtils.getNestedProperty(Object,String)
org.apache.commons.beanutils.BasicDynaBeanTestCase.testMappedRemove()	org.apache.commons.beanutils.DynaBean.remove(String,String)
org.apache.commons.collections.ReferenceMap.entrySet()	org.apache.commons.collections.ReferenceMap.contains(Object)
org.apache.commons.beanutils.BeanPropertyValueEqualsPredicateTest.testEvaluateWithPrimitiveAndNull()	org.apache.commons.beanutils.BeanPropertyValueEqualsPredicate.evaluate(Object)
org.apache.commons.beanutils.TestBeanMap.testBeanMapPutAllWriteable()	org.apache.commons.beanutils.BeanMap.putAllWriteable(BeanMap)
